IdProvincia;IdEstacion;Año;Semana;Temp Media (ºC);Temp Máx (ºC);Hora Temp Max;Temp Mín (ºC);Hora Temp Mín;Hum Media (%);Hum Max (%);Hora Hum Max;Humedad Mín (%);Hora Humedad Mín;Vel Viento (m/s);Dir Viento (º);Vel Viento Máx (m/s);Hora Vel Máx Viento;Dir viento Vel Max (º);Radiación (MJ/m2);Precipitación (mm);PePMon;EtPMon;Fecha
30;107;2020;44;15,97;26,61;01/11/2020 11:57;8,59;31/10/2020 5:49;56,57;90,8;01/11/2020 7:37;20,78;26/10/2020 14:37;0,6;228,68;5;27/10/2020 15:59;190,6;15,12;0;0;13,06;26/10/2020
30;107;2020;45;16,47;25,16;02/11/2020 11:06;8,35;02/11/2020 6:15;78,44;91,3;08/11/2020 23:18;32,36;02/11/2020 11:06;0,78;133,87;6,96;05/11/2020 9:00;47,26;10,22;14,3;7,02;9,95;02/11/2020
30;107;2020;46;15,86;23,84;15/11/2020 13:00;9,99;12/11/2020 4:30;79,83;99,37;15/11/2020 6:30;41,35;15/11/2020 13:00;0,5;198,32;4,23;09/11/2020 14:34;210,9;10,49;0,2;0;8,96;09/11/2020
30;107;2020;47;14,87;26,66;16/11/2020 14:00;6,21;22/11/2020 6:48;76,13;100;17/11/2020 6:30;33,37;16/11/2020 14:00;0,48;219,75;4,18;20/11/2020 13:17;116,5;10,98;0,2;0;8,02;16/11/2020
30;107;2020;48;12,31;19,52;26/11/2020 12:38;5,58;24/11/2020 6:55;75,62;92,2;28/11/2020 2:36;39,39;29/11/2020 13:25;0,61;211,54;5,72;27/11/2020 9:26;184,3;9,44;5,6;2,25;7;23/11/2020
30;107;2020;49;11,1;20,01;01/12/2020 14:14;3,06;05/12/2020 5:11;58,83;90,2;01/12/2020 22:58;19,75;02/12/2020 13:23;0,84;260,28;8,41;04/12/2020 13:01;256;10,17;0;0;8,06;30/11/2020
30;107;2020;50;13,95;25,08;11/12/2020 14:27;3,57;09/12/2020 4:58;50,31;83,9;13/12/2020 23:49;21,28;12/12/2020 14:28;0,97;251,31;6,96;11/12/2020 17:22;239,7;7,72;0;0;9,78;07/12/2020
30;107;2020;51;11,3;20,82;15/12/2020 13:30;4,07;18/12/2020 6:52;74,82;93,5;15/12/2020 6:30;37,31;20/12/2020 14:44;0,49;238,17;4,92;19/12/2020 15:51;197,2;9,16;0,3;0;5,85;14/12/2020
30;107;2020;52;9,73;19,77;23/12/2020 13:04;-1,06;27/12/2020 6:37;63,13;91,9;23/12/2020 8:34;12,6;26/12/2020 13:35;0,56;242,22;4,94;25/12/2020 16:22;11,34;10,04;0;0;6,08;21/12/2020
30;107;2020;53;9,27;19,05;28/12/2020 11:30;0,39;31/12/2020 4:22;45,46;82,3;31/12/2020 19:41;18,47;28/12/2020 2:06;1,11;252,32;7,76;28/12/2020 3:32;245,5;10,99;0;0;4,35;28/12/2020
30;107;2021;1;7,37;14,22;03/01/2021 14:56;-0,29;02/01/2021 6:57;41,61;75,59;02/01/2021 6:59;16,36;03/01/2021 14:56;0,9;270,56;6,23;01/01/2021 12:57;331,3;10,89;0;0;3,28;01/01/2021
30;107;2021;2;6,46;13,53;04/01/2021 14:00;-0,86;04/01/2021 1:29;74,22;100;08/01/2021 21:00;21,77;05/01/2021 13:06;0,69;0,98;5,12;04/01/2021 15:08;190,9;5,79;37,14;19,8;5,13;04/01/2021
30;107;2021;3;8,54;19,97;17/01/2021 14:40;-0,08;14/01/2021 5:37;59,14;90,4;17/01/2021 0:10;19,95;17/01/2021 14:55;0,81;249,72;6,02;16/01/2021 4:54;136;11,56;0,02;0;8,04;11/01/2021
30;107;2021;4;11,75;24,43;24/01/2021 12:03;3,03;19/01/2021 7:10;62,39;93,2;20/01/2021 9:19;23,57;24/01/2021 12:04;0,99;244,11;13,56;22/01/2021 9:56;252,4;11,16;0;0;10,61;18/01/2021
30;107;2021;5;16,39;27,17;29/01/2021 13:18;7,95;29/01/2021 6:43;52,81;89,8;27/01/2021 7:21;14,43;29/01/2021 13:17;0,93;240,8;6,86;30/01/2021 13:17;256,2;11,3;0;0;12,91;25/01/2021
30;107;2021;6;13,59;26,23;01/02/2021 13:41;4,64;07/02/2021 6:41;62,54;92;05/02/2021 2:05;17,89;01/02/2021 13:47;0,88;215,42;8,37;01/02/2021 5:42;249,1;11,73;0;0;11,82;01/02/2021
30;107;2021;7;14,28;24,41;12/02/2021 14:37;6,79;11/02/2021 5:39;53,89;88,7;14/02/2021 22:24;14,54;12/02/2021 14:48;1,01;234,32;8,47;09/02/2021 20:26;271,9;11,67;0;0;10,23;08/02/2021
30;107;2021;8;11,37;20,81;17/02/2021 13:01;3,37;17/02/2021 4:55;75,13;92,9;20/02/2021 3:48;29,58;18/02/2021 13:17;0,69;155,65;5,78;21/02/2021 18:57;179,1;12,36;0;0;11,15;15/02/2021
30;107;2021;9;12,76;18,52;22/02/2021 13:58;6,48;23/02/2021 6:59;66,65;90,95;27/02/2021 23:00;22,71;22/02/2021 14:23;1,35;66,43;6,43;22/02/2021 12:51;257,6;10,89;0;0;13,09;22/02/2021
30;107;2021;10;12,7;16,46;03/03/2021 14:00;7,63;04/03/2021 5:00;81,07;96,6;07/03/2021 6:30;46,34;04/03/2021 14:30;1,55;78,97;3,2;01/03/2021 11:00;64,68;7,01;40,51;23,3;10,17;01/03/2021
30;107;2021;11;12,68;22,46;14/03/2021 15:46;5,82;10/03/2021 6:30;72,98;96,48;09/03/2021 0:00;20,75;14/03/2021 13:43;0,82;219,27;6,94;11/03/2021 15:04;189,9;18,29;10,01;0;15,36;08/03/2021
30;107;2021;12;10,23;19,97;17/03/2021 14:18;1,79;21/03/2021 2:40;69,8;92,5;17/03/2021 7:13;24,25;21/03/2021 13:52;0,77;288,65;5,82;20/03/2021 14:47;56,42;17,55;12,4;4,98;16,2;15/03/2021
30;107;2021;13;12,9;23,23;26/03/2021 13:28;3,88;23/03/2021 4:56;68,9;93,3;26/03/2021 8:45;20,46;26/03/2021 17:07;0,9;177,14;6,7;27/03/2021 14:01;76,44;22,12;0;0;21,76;22/03/2021
30;107;2021;14;14,57;23,7;02/04/2021 11:30;6,75;31/03/2021 5:44;68,12;92,7;02/04/2021 6:32;29,91;03/04/2021 11:01;1,03;98,29;6,25;29/03/2021 13:14;59,3;19,39;2,1;0;21,51;29/03/2021
30;107;2021;15;14,23;27;06/04/2021 11:27;7,25;06/04/2021 5:54;74,29;92,4;11/04/2021 7:10;12,92;06/04/2021 11:32;0,9;112,36;6,86;06/04/2021 14:52;206,2;16,38;6,2;1,93;18,93;05/04/2021
30;107;2021;16;12,88;19,69;18/04/2021 12:50;6,28;17/04/2021 4:43;77,39;95,2;15/04/2021 21:30;29,63;18/04/2021 12:43;0,97;82,43;5,08;13/04/2021 15:10;119,5;17,4;22,2;10,55;18,77;12/04/2021
30;107;2021;17;15,38;23,77;20/04/2021 12:45;7,28;19/04/2021 4:06;75,43;92,5;19/04/2021 6:26;26,46;19/04/2021 12:35;0,94;90,54;6,92;24/04/2021 16:19;33,95;16,5;33,5;19,12;19,95;19/04/2021
30;107;2021;18;16,54;23,26;28/04/2021 11:41;8,69;02/05/2021 4:12;71,12;91,1;27/04/2021 6:29;26,29;01/05/2021 10:41;0,95;201,27;6,84;01/05/2021 14:01;199,1;23,58;8,01;2,5;27,25;26/04/2021
30;107;2021;19;18,58;30,84;07/05/2021 11:54;9,97;04/05/2021 5:24;61,21;90,4;06/05/2021 6:03;15,1;07/05/2021 11:12;1,04;161,45;7,49;09/05/2021 12:30;215,1;26,72;0,4;0;32,66;03/05/2021
30;107;2021;20;19,92;32,49;16/05/2021 11:47;8,72;12/05/2021 5:00;45,8;90,1;10/05/2021 7:19;12,29;11/05/2021 13:19;1,08;211,85;6,84;10/05/2021 11:55;168,4;29,8;1,1;0;37,55;10/05/2021
30;107;2021;21;19,19;28,51;17/05/2021 9:19;12,14;21/05/2021 2:05;67,23;93;23/05/2021 22:35;25,58;21/05/2021 12:28;0,86;102,58;7,27;17/05/2021 10:34;115,9;24,4;42,8;25,65;30,74;17/05/2021
30;107;2021;22;18,61;27,57;30/05/2021 13:44;10,37;24/05/2021 4:35;66,9;93,6;24/05/2021 5:51;23,23;30/05/2021 11:25;0,71;86,74;6,08;24/05/2021 14:23;171,6;24,39;2;0;29,86;24/05/2021
30;107;2021;23;20,17;29,29;06/06/2021 12:02;13,28;06/06/2021 4:47;74,34;92,2;02/06/2021 6:09;30,61;06/06/2021 12:05;0,64;129,2;5,39;03/06/2021 15:08;122,5;19,63;11,7;4,99;26,22;31/05/2021
30;107;2021;24;23,02;32,45;09/06/2021 13:59;13,51;07/06/2021 4:16;56,74;91,7;07/06/2021 5:41;19,1;09/06/2021 18:25;0,74;100,67;5,86;12/06/2021 9:50;110,2;29,58;0,1;0;38,71;07/06/2021
30;107;2021;25;23,68;32,42;14/06/2021 12:52;16,4;20/06/2021 5:07;56,65;90,4;20/06/2021 5:42;16,68;14/06/2021 12:36;0,82;119,29;6,62;17/06/2021 16:18;215,6;23,53;0,3;0;33,54;14/06/2021
30;107;2021;26;22,59;31,19;26/06/2021 12:07;14,12;23/06/2021 1:41;55,31;89,7;27/06/2021 5:18;14,47;26/06/2021 9:34;0,92;139,19;6,8;22/06/2021 11:05;103,6;29,35;0;0;38,84;21/06/2021
30;107;2021;27;25,23;37,39;04/07/2021 11:26;15,26;28/06/2021 4:54;58,22;92;29/06/2021 6:28;12,11;04/07/2021 11:11;0,83;143,61;6,12;01/07/2021 12:23;147,4;28,82;0;0;40,5;28/06/2021
30;107;2021;28;25,9;36,86;06/07/2021 11:19;17,49;10/07/2021 1:45;59,4;89,9;06/07/2021 5:26;15,13;06/07/2021 17:22;0,78;107,12;6,51;09/07/2021 15:37;95,7;25,9;0;0;37,41;05/07/2021
30;107;2021;29;25,59;43,33;12/07/2021 15:08;16,96;15/07/2021 2:54;55,36;87,9;17/07/2021 5:46;6,1;12/07/2021 15:15;0,75;115,83;6,08;14/07/2021 15:28;165,2;26,34;0;0;37,58;12/07/2021
30;107;2021;30;26,92;38,09;23/07/2021 14:18;18,1;22/07/2021 3:22;57,11;89,2;20/07/2021 4:20;11,1;23/07/2021 15:01;0,76;121,07;5,31;22/07/2021 13:18;138,1;26,63;0;0;38,98;19/07/2021
30;107;2021;31;25,45;35,16;31/07/2021 11:34;18,74;28/07/2021 5:14;64,23;91,5;28/07/2021 5:57;10;31/07/2021 18:15;0,76;124,55;6;26/07/2021 10:53;137,5;24,88;11,5;6,56;35,77;26/07/2021
30;107;2021;32;25,93;37,83;06/08/2021 11:49;17,66;04/08/2021 3:39;60,39;89,2;03/08/2021 6:06;13,18;06/08/2021 11:44;0,8;135,04;6,49;04/08/2021 13:24;201,2;25,98;0,1;0;37,05;02/08/2021
30;107;2021;33;28,11;44,04;15/08/2021 13:49;20,08;14/08/2021 5:48;55,59;87,3;14/08/2021 6:08;8,12;15/08/2021 14:28;0,66;104,22;7,29;09/08/2021 14:02;109,6;21,24;0;0;32,61;09/08/2021
30;107;2021;34;26,25;38,73;16/08/2021 10:11;19,21;21/08/2021 5:27;65,26;88,9;21/08/2021 6:15;23,45;16/08/2021 10:03;0,76;98,56;5,96;17/08/2021 13:46;6,65;21,65;0;0;32,16;16/08/2021
30;107;2021;35;25,92;37,02;28/08/2021 10:52;18,06;27/08/2021 5:56;60,69;88,5;26/08/2021 5:45;15,06;28/08/2021 10:52;0,74;123,51;6,12;27/08/2021 13:20;226;20,75;0;0;30,41;23/08/2021
30;107;2021;36;24,83;32,18;30/08/2021 11:54;17,8;04/09/2021 5:27;69,74;90,6;03/09/2021 7:14;37,52;05/09/2021 13:29;0,68;116,85;6,27;31/08/2021 13:29;31,33;20,18;3,3;0;27,64;30/08/2021
30;107;2021;37;25,19;33,61;09/09/2021 12:22;16,49;12/09/2021 3:24;55,22;88,1;06/09/2021 3:48;20,03;09/09/2021 12:22;0,72;158;7,15;10/09/2021 15:27;180,5;21,98;0,2;0;29,8;06/09/2021
30;107;2021;38;23,29;31,71;15/09/2021 14:03;16,32;19/09/2021 5:28;67,5;90,5;16/09/2021 7:31;28,03;14/09/2021 11:03;0,7;171,76;6,47;15/09/2021 16:37;153,4;17,37;3,3;0,26;23,4;13/09/2021
30;107;2021;39;22,57;31,31;26/09/2021 13:53;16,55;26/09/2021 23:55;69,53;92;25/09/2021 6:57;23,96;26/09/2021 13:54;0,66;99,1;7,1;25/09/2021 15:31;201,8;17,37;7,5;0,86;22,06;20/09/2021
30;107;2021;40;21,33;31,14;27/09/2021 12:27;12,64;28/09/2021 4:58;69,62;90,7;03/10/2021 6:03;21,61;27/09/2021 14:40;0,58;170,11;5,47;03/10/2021 13:17;146,3;18,29;4,3;1,28;21,14;27/09/2021
30;107;2021;41;19,16;26,63;06/10/2021 13:50;10;05/10/2021 5:02;66,76;90,2;08/10/2021 3:28;16,72;04/10/2021 15:04;0,59;186,29;5,41;06/10/2021 11:41;91,4;15,21;0;0;17,01;04/10/2021
30;107;2021;42;18,61;27,62;16/10/2021 11:43;12,1;15/10/2021 6:12;70,31;89,6;16/10/2021 5:21;26,21;16/10/2021 11:34;0,54;167,19;5,31;11/10/2021 13:26;110,7;15,08;0;0;15,65;11/10/2021
30;107;2021;43;17,73;28,63;21/10/2021 11:16;10,17;24/10/2021 6:17;72,75;90,7;24/10/2021 6:58;27,12;21/10/2021 11:20;0,52;157,98;5,27;22/10/2021 15:47;87,2;13,34;0;0;13,28;18/10/2021
30;107;2021;44;17,89;30,37;31/10/2021 13:22;10,37;25/10/2021 6:28;72,41;92;27/10/2021 7:12;31,51;31/10/2021 13:27;0,63;226,39;5,88;29/10/2021 12:56;178,3;10,87;8,1;3,03;12,03;25/10/2021
30;107;2021;45;15,39;27,66;01/11/2021 12:20;7,14;04/11/2021 2:00;48,55;88;02/11/2021 7:00;13,4;07/11/2021 11:58;0,59;288,72;5,16;06/11/2021 12:37;338;11,58;0;0;10,75;01/11/2021
30;107;2021;46;14,09;22,66;11/11/2021 12:16;7,52;08/11/2021 23:32;60,87;90,5;14/11/2021 0:43;23,3;11/11/2021 12:16;0,67;233,64;5,92;14/11/2021 15:34;179,5;12,04;0;0;10,32;08/11/2021
30;107;2021;47;13,45;19,3;15/11/2021 11:45;6,96;15/11/2021 22:27;75,46;100;19/11/2021 19:00;25,93;15/11/2021 14:53;0,86;304,77;5,33;18/11/2021 14:43;95,7;7,44;33,07;16,26;7,36;15/11/2021
30;107;2021;48;10,74;18,49;22/11/2021 11:30;3,61;27/11/2021 5:27;60,28;100;22/11/2021 0:30;22,81;28/11/2021 14:17;0,75;260,21;6,39;27/11/2021 15:25;214;10,96;0,7;0;8,01;22/11/2021
30;107;2021;49;11,59;20,28;29/11/2021 14:40;4,13;01/12/2021 6:03;55,27;90,8;01/12/2021 3:32;16,12;05/12/2021 14:24;0,8;254,3;6,39;01/12/2021 12:43;229,6;10,68;0,2;0;8,38;29/11/2021
30;107;2021;50;14,03;22,19;11/12/2021 14:30;5,24;09/12/2021 7:01;50,48;90,1;12/12/2021 23:57;23,58;08/12/2021 14:32;1,02;246,32;7,27;09/12/2021 14:54;271,4;9,58;0;0;9,82;06/12/2021
30;107;2021;51;11,33;16,2;13/12/2021 14:23;4,37;14/12/2021 7:26;82;100;15/12/2021 22:00;55,94;14/12/2021 13:20;0,96;60,61;4,19;14/12/2021 11:36;60,34;4,62;2,32;0;4,12;13/12/2021
30;107;2021;52;12,29;20,4;21/12/2021 15:00;5,68;20/12/2021 7:56;80,88;93,11;22/12/2021 7:30;48,37;25/12/2021 12:59;0,47;250,82;4,18;25/12/2021 14:36;184,9;6,03;0,28;0;5,58;20/12/2021
30;107;2021;53;14,39;25,27;28/12/2021 15:37;4,88;31/12/2021 7:19;58,68;91;31/12/2021 23:27;23,94;28/12/2021 15:33;0,75;248,48;5,57;28/12/2021 9:12;271,4;10,65;0;0;6,21;27/12/2021
30;107;2022;1;9,14;19,37;02/01/2022 13:32;0,88;02/01/2022 7:44;80,06;94;02/01/2022 7:53;39;01/01/2022 11:24;0,3;238,8;2,92;01/01/2022 14:21;135;10,99;0,1;0;1,4;01/01/2022
30;107;2022;2;9,82;20,44;03/01/2022 14:23;0,79;07/01/2022 1:34;58,97;93,7;04/01/2022 7:56;18,19;09/01/2022 8:56;0,63;246,77;6,72;04/01/2022 21:17;253,6;10,26;0,8;0;7;03/01/2022
30;107;2022;3;9,54;23,23;10/01/2022 14:01;0,92;16/01/2022 4:26;73,55;93;12/01/2022 8:14;28,05;16/01/2022 15:12;0,61;198,53;5,61;13/01/2022 12:12;42,35;9,28;3,6;0,43;6,8;10/01/2022
30;107;2022;4;7,26;14,52;17/01/2022 13:19;-0,25;17/01/2022 6:21;76,01;93,2;23/01/2022 8:13;33,43;18/01/2022 13:40;0,61;237,45;4,63;22/01/2022 10:34;64,34;10,12;1,5;0;6,49;17/01/2022
30;107;2022;5;9,4;19;30/01/2022 14:44;0,32;30/01/2022 2:26;70,85;94,71;28/01/2022 3:30;11,22;30/01/2022 14:50;0,84;350,57;6,17;25/01/2022 11:03;45,87;8,27;1,5;0;6,34;24/01/2022
30;107;2022;6;12,7;23,46;31/01/2022 14:23;2,53;02/02/2022 3:32;53,31;90,7;02/02/2022 4:57;13,55;31/01/2022 21:32;0,72;257,92;5,31;01/02/2022 4:08;331,1;11,24;0;0;10,51;31/01/2022
30;107;2022;7;9,32;19,77;07/02/2022 12:57;2,87;07/02/2022 7:12;76,7;93,3;07/02/2022 7:28;27,24;07/02/2022 12:33;0,63;223,14;5,29;07/02/2022 14:58;198,6;12,67;0;0;9,8;07/02/2022
30;107;2022;8;12,67;23,53;17/02/2022 12:53;3,04;16/02/2022 3:39;54,45;91,3;14/02/2022 7:50;14,98;15/02/2022 13:45;0,87;250,17;6,15;19/02/2022 17:12;69,95;14,31;0;0;14,04;14/02/2022
30;107;2022;9;11,82;23,67;21/02/2022 13:40;3,47;23/02/2022 0:39;64,14;90,2;25/02/2022 8:01;14,92;22/02/2022 9:09;0,96;129,78;6,64;26/02/2022 12:35;74,84;12,47;3;0;13,18;21/02/2022
30;107;2022;10;10,86;20,41;03/03/2022 11:51;3,97;02/03/2022 5:39;74,65;92,7;06/03/2022 10:08;30,15;03/03/2022 12:07;0,68;221,74;6,15;04/03/2022 11:19;25,64;10,93;26,8;12,68;11,39;28/02/2022
30;107;2022;11;11,75;20,98;12/03/2022 13:49;4,21;09/03/2022 6:24;74,68;93;08/03/2022 8:11;22,77;12/03/2022 13:05;0,67;190,89;5,64;12/03/2022 14:35;193,9;16,45;11,2;3,64;15,14;07/03/2022
30;107;2022;12;13,82;22,8;14/03/2022 22:51;10,27;16/03/2022 19:13;80,3;100;17/03/2022 7:30;18,17;15/03/2022 1:00;1,52;57,13;10,19;14/03/2022 23:58;106,3;5,07;43,62;24,1;12,55;14/03/2022
30;107;2022;13;12,96;17,21;27/03/2022 15:00;8,29;27/03/2022 22:55;86,91;98,57;21/03/2022 3:30;57,69;27/03/2022 14:44;2,07;64,65;8,47;23/03/2022 6:51;48,14;5,47;53,32;30,35;9,07;21/03/2022
30;107;2022;14;11,84;20,46;31/03/2022 13:50;2,87;03/04/2022 5:21;67,29;93,8;30/03/2022 23:31;17,03;02/04/2022 14:09;0,91;284,58;6,96;03/04/2022 16:14;30,86;14,5;15,42;9,33;15,91;28/03/2022
30;107;2022;15;13,24;22,83;08/04/2022 11:46;3,9;06/04/2022 2:21;66,78;92,7;04/04/2022 11:16;28,61;07/04/2022 11:13;1,2;222,94;8,66;04/04/2022 11:23;43,14;20,41;1,6;0;16,6;04/04/2022
30;107;2022;16;15,71;27,07;17/04/2022 12:01;8,25;11/04/2022 3:35;68,49;93,2;13/04/2022 23:22;24,81;17/04/2022 11:21;0,86;285,7;5,41;11/04/2022 12:35;116,8;18,64;10,35;5,81;22,2;11/04/2022
30;107;2022;17;14,62;24,57;18/04/2022 13:48;5,41;24/04/2022 4:28;66,42;93,7;19/04/2022 6:48;20,42;23/04/2022 15:07;1,22;214,73;9,07;23/04/2022 11:22;280,2;21,94;2,1;0;25,4;18/04/2022
30;107;2022;18;15,35;27,35;01/05/2022 12:21;8;25/04/2022 5:29;67,82;93,9;28/04/2022 6:46;21,69;30/04/2022 13:02;0,75;133,42;6,17;30/04/2022 14:50;199,1;19,58;0,1;0;23,44;25/04/2022
30;107;2022;19;16,18;25,21;06/05/2022 12:58;9,56;06/05/2022 4:16;71,08;93,6;04/05/2022 23:18;21,96;08/05/2022 11:29;0,81;173,27;5,76;05/05/2022 16:11;193,1;21,93;0,9;0;25,76;02/05/2022
30;107;2022;20;18,66;27,84;14/05/2022 13:18;9,7;11/05/2022 3:49;61,38;92,1;09/05/2022 6:08;22,46;14/05/2022 15:31;0,77;132,13;5,39;12/05/2022 13:15;102,6;28,78;0;0;33,83;09/05/2022
30;107;2022;21;22,72;32,49;22/05/2022 13:40;13,58;16/05/2022 4:13;52,92;85,7;18/05/2022 5:07;19,17;22/05/2022 8:54;0,9;130,81;6,57;20/05/2022 11:30;123,8;28,27;0;0;37,96;16/05/2022
30;107;2022;22;22,2;35,3;29/05/2022 11:16;10,77;26/05/2022 4:36;45,88;86,4;26/05/2022 4:40;11,88;29/05/2022 10:26;1;210,5;7,58;29/05/2022 12:58;174,6;29,65;0;0;39,81;23/05/2022
30;107;2022;23;23,09;32,69;02/06/2022 10:49;13,68;31/05/2022 4:01;54,3;92,5;01/06/2022 5:29;14,56;05/06/2022 11:17;0,93;163,66;6,64;05/06/2022 14:39;167,3;28,84;0;0;39,46;30/05/2022
30;107;2022;24;24,7;34,77;08/06/2022 11:46;13,98;06/06/2022 3:09;47,08;89,7;10/06/2022 5:08;13,59;12/06/2022 12:42;0,84;129,18;6,15;09/06/2022 10:48;110,3;29,39;0;0;40,75;06/06/2022
30;107;2022;25;27,04;37,4;17/06/2022 13:22;17,28;13/06/2022 3:06;38,78;79,94;19/06/2022 22:22;11,01;13/06/2022 9:43;0,8;117,5;5,55;17/06/2022 11:44;26,78;27,92;0;0;41,17;13/06/2022
30;107;2022;26;23,93;34,36;25/06/2022 13:04;13,95;25/06/2022 4:08;53,99;88,9;22/06/2022 3:15;14,5;25/06/2022 12:52;1,06;183,38;8,8;22/06/2022 15:06;177,8;27,63;0;0;40,37;20/06/2022
30;107;2022;27;24,35;32,82;03/07/2022 15:10;16;27/06/2022 4:36;61,54;88,9;30/06/2022 5:34;19,13;27/06/2022 10:43;0,93;116,98;6,21;02/07/2022 15:01;52,72;27,75;0;0;38,98;27/06/2022
30;107;2022;28;26,02;35,17;04/07/2022 12:48;15,83;09/07/2022 4:56;58,82;90,2;06/07/2022 4:57;20,84;10/07/2022 10:38;0,87;113,44;7,12;08/07/2022 14:28;183,5;27,52;0;0;39,7;04/07/2022
30;107;2022;29;27,27;37,3;16/07/2022 13:34;17,71;11/07/2022 3:51;38,47;76,67;11/07/2022 4:06;10,87;13/07/2022 13:26;0,76;125,22;5,37;13/07/2022 15:19;116,9;29,56;0;0;42,19;11/07/2022
30;107;2022;30;27,75;36,87;23/07/2022 14:07;18,43;22/07/2022 4:47;49,93;89,4;24/07/2022 4:57;14,23;24/07/2022 16:45;0,8;129,79;8,84;20/07/2022 13:24;86;28,47;0;0;41,61;18/07/2022
30;107;2022;31;28,36;41,95;25/07/2022 10:32;20,92;25/07/2022 5:07;60,53;87,2;27/07/2022 3:40;11,84;25/07/2022 10:33;0,85;115,74;6,21;31/07/2022 15:25;111,4;25,89;0;0;39,29;25/07/2022
30;107;2022;32;27,52;36,59;03/08/2022 13:17;18,8;07/08/2022 4:35;51,54;85,4;01/08/2022 5:25;15,57;03/08/2022 16:50;0,74;118,7;5,27;05/08/2022 13:39;111;26,76;0;0;38,82;01/08/2022
30;107;2022;33;28,48;41,72;13/08/2022 13:38;19,07;12/08/2022 4:56;52,04;88,4;09/08/2022 5:45;11,5;13/08/2022 13:13;0,82;116,5;6,14;09/08/2022 13:41;141;23,8;0;0;36,93;08/08/2022
30;107;2022;34;26,28;37,56;15/08/2022 11:03;17,06;21/08/2022 3:31;50,09;87,2;19/08/2022 6:05;9,93;15/08/2022 11:15;0,96;192,77;6,68;15/08/2022 13:49;159,7;25,28;0;0;37,55;15/08/2022
30;107;2022;35;26,38;35,22;25/08/2022 12:40;18,33;22/08/2022 4:32;62,66;87,3;28/08/2022 6:12;31,04;26/08/2022 16:52;0,76;85,07;6,06;28/08/2022 14:36;109,4;23,48;0;0;33,5;22/08/2022
30;107;2022;36;26,51;35,61;01/09/2022 12:03;18,3;04/09/2022 5:04;57,53;88,8;31/08/2022 4:09;16,58;02/09/2022 10:47;0,75;181,7;6,55;31/08/2022 10:42;195,8;18,19;2,6;0;28,14;29/08/2022
30;107;2022;37;25,76;35,61;08/09/2022 12:13;16,15;09/09/2022 4:26;46,96;89,1;11/09/2022 5:49;13,52;08/09/2022 9:53;0,75;173,72;5,37;09/09/2022 14:52;114,5;22,93;0;0;31,36;05/09/2022
30;107;2022;38;24,88;33,81;12/09/2022 13:35;16,65;17/09/2022 4:58;61,72;88,5;12/09/2022 1:46;25,06;16/09/2022 11:01;0,75;124,44;6,98;15/09/2022 12:01;105,8;16,32;0;0;23,62;12/09/2022
30;107;2022;39;22,28;30,81;24/09/2022 10:58;15,72;20/09/2022 4:59;65,82;91;25/09/2022 23:54;31,58;19/09/2022 13:26;0,65;150,75;6,33;24/09/2022 13:03;157,9;16,43;2,9;0,08;21,41;19/09/2022
30;107;2022;40;20,21;30,13;28/09/2022 12:35;11,73;01/10/2022 2:40;54,74;91;26/09/2022 6:58;16,95;29/09/2022 13:43;0,79;216,72;6,37;28/09/2022 12:24;202;18,99;1;0;22,69;26/09/2022
30;107;2022;41;20,22;28,18;04/10/2022 15:12;15,06;07/10/2022 4:34;76,27;91,4;04/10/2022 7:33;37,13;03/10/2022 9:45;0,5;94,14;5,37;08/10/2022 15:36;112,3;13,06;5,2;0,94;15,66;03/10/2022
30;107;2022;42;19,4;30;16/10/2022 11:29;12;16/10/2022 5:51;67,81;92,2;11/10/2022 6:50;21,31;15/10/2022 12:19;0,55;168,59;5,92;12/10/2022 14:22;100,8;14,85;3;0,08;16,33;10/10/2022
30;107;2022;43;21,04;29,16;23/10/2022 10:33;14,77;23/10/2022 6:03;75,97;92,6;23/10/2022 7:36;30,24;23/10/2022 10:24;0,47;129,68;5,08;17/10/2022 13:19;120,8;12,05;0;0;13,94;17/10/2022
